Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Year,Round,Circuit_race,Position_quali,DriverNumber_quali,TeamName_quali,Circuit_quali
5.0,ALO,14,Alpine,3.0,2022,14,Spa-Francorchamps,6.0,14,Alpine,Spa-Francorchamps
6.0,LEC,16,Ferrari,15.0,2022,14,Spa-Francorchamps,4.0,16,Ferrari,Spa-Francorchamps
7.0,OCO,31,Alpine,16.0,2022,14,Spa-Francorchamps,5.0,31,Alpine,Spa-Francorchamps
8.0,VET,5,Aston Martin,10.0,2022,14,Spa-Francorchamps,16.0,5,Aston Martin,Spa-Francorchamps
9.0,GAS,10,AlphaTauri,0.0,2022,14,Spa-Francorchamps,12.0,10,AlphaTauri,Spa-Francorchamps
10.0,ALB,23,Williams,6.0,2022,14,Spa-Francorchamps,9.0,23,Williams,Spa-Francorchamps
11.0,STR,18,Aston Martin,9.0,2022,14,Spa-Francorchamps,14.0,18,Aston Martin,Spa-Francorchamps
12.0,NOR,4,McLaren,17.0,2022,14,Spa-Francorchamps,10.0,4,McLaren,Spa-Francorchamps
13.0,TSU,22,AlphaTauri,0.0,2022,14,Spa-Francorchamps,19.0,22,AlphaTauri,Spa-Francorchamps
14.0,ZHO,24,Alfa Romeo,18.0,2022,14,Spa-Francorchamps,13.0,24,Alfa Romeo,Spa-Francorchamps
15.0,RIC,3,McLaren,7.0,2022,14,Spa-Francorchamps,11.0,3,McLaren,Spa-Francorchamps
16.0,MAG,20,Haas F1 Team,12.0,2022,14,Spa-Francorchamps,18.0,20,Haas F1 Team,Spa-Francorchamps
17.0,MSC,47,Haas F1 Team,19.0,2022,14,Spa-Francorchamps,15.0,47,Haas F1 Team,Spa-Francorchamps
18.0,LAT,6,Williams,11.0,2022,14,Spa-Francorchamps,17.0,6,Williams,Spa-Francorchamps
19.0,BOT,77,Alfa Romeo,13.0,2022,14,Spa-Francorchamps,20.0,77,Alfa Romeo,Spa-Francorchamps
20.0,HAM,44,Mercedes,4.0,2022,14,Spa-Francorchamps,7.0,44,Mercedes,Spa-Francorchamps
1.0,VER,1,Red Bull Racing,1.0,2022,15,Zandvoort,1.0,1,Red Bull Racing,Zandvoort
2.0,RUS,63,Mercedes,6.0,2022,15,Zandvoort,6.0,63,Mercedes,Zandvoort
3.0,LEC,16,Ferrari,2.0,2022,15,Zandvoort,2.0,16,Ferrari,Zandvoort
4.0,HAM,44,Mercedes,4.0,2022,15,Zandvoort,4.0,44,Mercedes,Zandvoort
5.0,PER,11,Red Bull Racing,5.0,2022,15,Zandvoort,5.0,11,Red Bull Racing,Zandvoort
6.0,ALO,14,Alpine,13.0,2022,15,Zandvoort,13.0,14,Alpine,Zandvoort
7.0,NOR,4,McLaren,7.0,2022,15,Zandvoort,7.0,4,McLaren,Zandvoort
8.0,SAI,55,Ferrari,3.0,2022,15,Zandvoort,3.0,55,Ferrari,Zandvoort
9.0,OCO,31,Alpine,12.0,2022,15,Zandvoort,12.0,31,Alpine,Zandvoort
10.0,STR,18,Aston Martin,10.0,2022,15,Zandvoort,10.0,18,Aston Martin,Zandvoort
11.0,GAS,10,AlphaTauri,11.0,2022,15,Zandvoort,11.0,10,AlphaTauri,Zandvoort
12.0,ALB,23,Williams,15.0,2022,15,Zandvoort,15.0,23,Williams,Zandvoort
13.0,MSC,47,Haas F1 Team,8.0,2022,15,Zandvoort,8.0,47,Haas F1 Team,Zandvoort
14.0,VET,5,Aston Martin,19.0,2022,15,Zandvoort,19.0,5,Aston Martin,Zandvoort
15.0,MAG,20,Haas F1 Team,18.0,2022,15,Zandvoort,18.0,20,Haas F1 Team,Zandvoort
16.0,ZHO,24,Alfa Romeo,14.0,2022,15,Zandvoort,14.0,24,Alfa Romeo,Zandvoort
17.0,RIC,3,McLaren,17.0,2022,15,Zandvoort,17.0,3,McLaren,Zandvoort
18.0,LAT,6,Williams,20.0,2022,15,Zandvoort,20.0,6,Williams,Zandvoort
19.0,BOT,77,Alfa Romeo,16.0,2022,15,Zandvoort,16.0,77,Alfa Romeo,Zandvoort
20.0,TSU,22,AlphaTauri,9.0,2022,15,Zandvoort,9.0,22,AlphaTauri,Zandvoort
1.0,VER,1,Red Bull Racing,7.0,2022,16,Monza,2.0,1,Red Bull Racing,Monza
2.0,LEC,16,Ferrari,1.0,2022,16,Monza,1.0,16,Ferrari,Monza
3.0,RUS,63,Mercedes,2.0,2022,16,Monza,6.0,63,Mercedes,Monza
4.0,SAI,55,Ferrari,18.0,2022,16,Monza,3.0,55,Ferrari,Monza
5.0,HAM,44,Mercedes,19.0,2022,16,Monza,5.0,44,Mercedes,Monza
6.0,PER,11,Red Bull Racing,13.0,2022,16,Monza,4.0,11,Red Bull Racing,Monza
7.0,NOR,4,McLaren,3.0,2022,16,Monza,7.0,4,McLaren,Monza
8.0,GAS,10,AlphaTauri,5.0,2022,16,Monza,9.0,10,AlphaTauri,Monza
9.0,DEV,45,Williams,8.0,2022,16,Monza,13.0,45,Williams,Monza
10.0,ZHO,24,Alfa Romeo,9.0,2022,16,Monza,14.0,24,Alfa Romeo,Monza
11.0,OCO,31,Alpine,14.0,2022,16,Monza,11.0,31,Alpine,Monza
12.0,MSC,47,Haas F1 Team,17.0,2022,16,Monza,20.0,47,Haas F1 Team,Monza
13.0,BOT,77,Alfa Romeo,15.0,2022,16,Monza,12.0,77,Alfa Romeo,Monza
14.0,TSU,22,AlphaTauri,20.0,2022,16,Monza,15.0,22,AlphaTauri,Monza
15.0,LAT,6,Williams,10.0,2022,16,Monza,16.0,6,Williams,Monza
16.0,MAG,20,Haas F1 Team,16.0,2022,16,Monza,19.0,20,Haas F1 Team,Monza
17.0,RIC,3,McLaren,4.0,2022,16,Monza,8.0,3,McLaren,Monza
18.0,STR,18,Aston Martin,12.0,2022,16,Monza,18.0,18,Aston Martin,Monza
19.0,ALO,14,Alpine,6.0,2022,16,Monza,10.0,14,Alpine,Monza
20.0,VET,5,Aston Martin,11.0,2022,16,Monza,17.0,5,Aston Martin,Monza
1.0,PER,11,Red Bull Racing,2.0,2022,17,Marina Bay,2.0,11,Red Bull Racing,Marina Bay
2.0,LEC,16,Ferrari,1.0,2022,17,Marina Bay,1.0,16,Ferrari,Marina Bay
3.0,SAI,55,Ferrari,4.0,2022,17,Marina Bay,4.0,55,Ferrari,Marina Bay
4.0,NOR,4,McLaren,6.0,2022,17,Marina Bay,6.0,4,McLaren,Marina Bay
5.0,RIC,3,McLaren,16.0,2022,17,Marina Bay,17.0,3,McLaren,Marina Bay
6.0,STR,18,Aston Martin,11.0,2022,17,Marina Bay,12.0,18,Aston Martin,Marina Bay
7.0,VER,1,Red Bull Racing,8.0,2022,17,Marina Bay,8.0,1,Red Bull Racing,Marina Bay
8.0,VET,5,Aston Martin,13.0,2022,17,Marina Bay,14.0,5,Aston Martin,Marina Bay
9.0,HAM,44,Mercedes,3.0,2022,17,Marina Bay,3.0,44,Mercedes,Marina Bay
10.0,GAS,10,AlphaTauri,7.0,2022,17,Marina Bay,7.0,10,AlphaTauri,Marina Bay
11.0,BOT,77,Alfa Romeo,15.0,2022,17,Marina Bay,16.0,77,Alfa Romeo,Marina Bay
12.0,MAG,20,Haas F1 Team,9.0,2022,17,Marina Bay,9.0,20,Haas F1 Team,Marina Bay
13.0,MSC,47,Haas F1 Team,12.0,2022,17,Marina Bay,13.0,47,Haas F1 Team,Marina Bay
14.0,RUS,63,Mercedes,0.0,2022,17,Marina Bay,11.0,63,Mercedes,Marina Bay
15.0,TSU,22,AlphaTauri,10.0,2022,17,Marina Bay,10.0,22,AlphaTauri,Marina Bay
16.0,OCO,31,Alpine,17.0,2022,17,Marina Bay,18.0,31,Alpine,Marina Bay
17.0,ALB,23,Williams,18.0,2022,17,Marina Bay,19.0,23,Williams,Marina Bay
18.0,ALO,14,Alpine,5.0,2022,17,Marina Bay,5.0,14,Alpine,Marina Bay
19.0,LAT,6,Williams,19.0,2022,17,Marina Bay,20.0,6,Williams,Marina Bay
20.0,ZHO,24,Alfa Romeo,14.0,2022,17,Marina Bay,15.0,24,Alfa Romeo,Marina Bay
1.0,VER,1,Red Bull Racing,1.0,2022,18,Suzuka,1.0,1,Red Bull Racing,Suzuka
2.0,PER,11,Red Bull Racing,4.0,2022,18,Suzuka,4.0,11,Red Bull Racing,Suzuka
3.0,LEC,16,Ferrari,2.0,2022,18,Suzuka,2.0,16,Ferrari,Suzuka
4.0,OCO,31,Alpine,5.0,2022,18,Suzuka,5.0,31,Alpine,Suzuka
5.0,HAM,44,Mercedes,6.0,2022,18,Suzuka,6.0,44,Mercedes,Suzuka
6.0,VET,5,Aston Martin,9.0,2022,18,Suzuka,9.0,5,Aston Martin,Suzuka
7.0,ALO,14,Alpine,7.0,2022,18,Suzuka,7.0,14,Alpine,Suzuka
8.0,RUS,63,Mercedes,8.0,2022,18,Suzuka,8.0,63,Mercedes,Suzuka
9.0,LAT,6,Williams,20.0,2022,18,Suzuka,20.0,6,Williams,Suzuka
10.0,NOR,4,McLaren,10.0,2022,18,Suzuka,10.0,4,McLaren,Suzuka
11.0,RIC,3,McLaren,11.0,2022,18,Suzuka,11.0,3,McLaren,Suzuka
12.0,STR,18,Aston Martin,19.0,2022,18,Suzuka,19.0,18,Aston Martin,Suzuka
13.0,TSU,22,AlphaTauri,13.0,2022,18,Suzuka,13.0,22,AlphaTauri,Suzuka
14.0,MAG,20,Haas F1 Team,18.0,2022,18,Suzuka,18.0,20,Haas F1 Team,Suzuka
15.0,BOT,77,Alfa Romeo,12.0,2022,18,Suzuka,12.0,77,Alfa Romeo,Suzuka
16.0,ZHO,24,Alfa Romeo,14.0,2022,18,Suzuka,14.0,24,Alfa Romeo,Suzuka
17.0,MSC,47,Haas F1 Team,15.0,2022,18,Suzuka,15.0,47,Haas F1 Team,Suzuka
18.0,GAS,10,AlphaTauri,17.0,2022,18,Suzuka,17.0,10,AlphaTauri,Suzuka
19.0,SAI,55,Ferrari,3.0,2022,18,Suzuka,3.0,55,Ferrari,Suzuka
20.0,ALB,23,Williams,16.0,2022,18,Suzuka,16.0,23,Williams,Suzuka
1.0,VER,1,Red Bull Racing,2.0,2022,19,Austin,3.0,1,Red Bull Racing,Austin
2.0,HAM,44,Mercedes,3.0,2022,19,Austin,5.0,44,Mercedes,Austin
3.0,LEC,16,Ferrari,12.0,2022,19,Austin,2.0,16,Ferrari,Austin
4.0,PER,11,Red Bull Racing,9.0,2022,19,Austin,4.0,11,Red Bull Racing,Austin
5.0,RUS,63,Mercedes,4.0,2022,19,Austin,6.0,63,Mercedes,Austin
6.0,NOR,4,McLaren,6.0,2022,19,Austin,8.0,4,McLaren,Austin
7.0,ALO,14,Alpine,14.0,2022,19,Austin,9.0,14,Alpine,Austin
8.0,VET,5,Aston Martin,10.0,2022,19,Austin,12.0,5,Aston Martin,Austin
9.0,MAG,20,Haas F1 Team,13.0,2022,19,Austin,16.0,20,Haas F1 Team,Austin
10.0,TSU,22,AlphaTauri,19.0,2022,19,Austin,15.0,22,AlphaTauri,Austin
11.0,OCO,31,Alpine,0.0,2022,19,Austin,18.0,31,Alpine,Austin
12.0,ZHO,24,Alfa Romeo,18.0,2022,19,Austin,14.0,24,Alfa Romeo,Austin
13.0,ALB,23,Williams,8.0,2022,19,Austin,11.0,23,Williams,Austin
14.0,GAS,10,AlphaTauri,11.0,2022,19,Austin,13.0,10,AlphaTauri,Austin
15.0,MSC,47,Haas F1 Team,16.0,2022,19,Austin,19.0,47,Haas F1 Team,Austin
16.0,RIC,3,McLaren,15.0,2022,19,Austin,17.0,3,McLaren,Austin
17.0,LAT,6,Williams,17.0,2022,19,Austin,20.0,6,Williams,Austin
18.0,STR,18,Aston Martin,5.0,2022,19,Austin,7.0,18,Aston Martin,Austin
19.0,BOT,77,Alfa Romeo,7.0,2022,19,Austin,10.0,77,Alfa Romeo,Austin
20.0,SAI,55,Ferrari,1.0,2022,19,Austin,1.0,55,Ferrari,Austin
1.0,VER,1,Red Bull Racing,1.0,2022,20,Mexico City,1.0,1,Red Bull Racing,Mexico City
2.0,HAM,44,Mercedes,3.0,2022,20,Mexico City,3.0,44,Mercedes,Mexico City
3.0,PER,11,Red Bull Racing,4.0,2022,20,Mexico City,4.0,11,Red Bull Racing,Mexico City
4.0,RUS,63,Mercedes,2.0,2022,20,Mexico City,2.0,63,Mercedes,Mexico City
5.0,SAI,55,Ferrari,5.0,2022,20,Mexico City,5.0,55,Ferrari,Mexico City
6.0,LEC,16,Ferrari,7.0,2022,20,Mexico City,7.0,16,Ferrari,Mexico City
7.0,RIC,3,McLaren,11.0,2022,20,Mexico City,11.0,3,McLaren,Mexico City
8.0,OCO,31,Alpine,10.0,2022,20,Mexico City,10.0,31,Alpine,Mexico City
9.0,NOR,4,McLaren,8.0,2022,20,Mexico City,8.0,4,McLaren,Mexico City
10.0,BOT,77,Alfa Romeo,6.0,2022,20,Mexico City,6.0,77,Alfa Romeo,Mexico City
11.0,GAS,10,AlphaTauri,14.0,2022,20,Mexico City,14.0,10,AlphaTauri,Mexico City
12.0,ALB,23,Williams,17.0,2022,20,Mexico City,19.0,23,Williams,Mexico City
13.0,ZHO,24,Alfa Romeo,12.0,2022,20,Mexico City,12.0,24,Alfa Romeo,Mexico City
14.0,VET,5,Aston Martin,16.0,2022,20,Mexico City,17.0,5,Aston Martin,Mexico City
15.0,STR,18,Aston Martin,20.0,2022,20,Mexico City,18.0,18,Aston Martin,Mexico City
16.0,MSC,47,Haas F1 Team,15.0,2022,20,Mexico City,16.0,47,Haas F1 Team,Mexico City
17.0,MAG,20,Haas F1 Team,19.0,2022,20,Mexico City,15.0,20,Haas F1 Team,Mexico City
18.0,LAT,6,Williams,18.0,2022,20,Mexico City,20.0,6,Williams,Mexico City
19.0,ALO,14,Alpine,9.0,2022,20,Mexico City,9.0,14,Alpine,Mexico City
20.0,TSU,22,AlphaTauri,13.0,2022,20,Mexico City,13.0,22,AlphaTauri,Mexico City
1.0,RUS,63,Mercedes,1.0,2022,21,São Paulo,3.0,63,Mercedes,São Paulo
2.0,HAM,44,Mercedes,2.0,2022,21,São Paulo,8.0,44,Mercedes,São Paulo
3.0,SAI,55,Ferrari,7.0,2022,21,São Paulo,5.0,55,Ferrari,São Paulo
4.0,LEC,16,Ferrari,5.0,2022,21,São Paulo,10.0,16,Ferrari,São Paulo
5.0,ALO,14,Alpine,17.0,2022,21,São Paulo,7.0,14,Alpine,São Paulo
6.0,VER,1,Red Bull Racing,3.0,2022,21,São Paulo,2.0,1,Red Bull Racing,São Paulo
7.0,PER,11,Red Bull Racing,4.0,2022,21,São Paulo,9.0,11,Red Bull Racing,São Paulo
8.0,OCO,31,Alpine,16.0,2022,21,São Paulo,6.0,31,Alpine,São Paulo
9.0,BOT,77,Alfa Romeo,14.0,2022,21,São Paulo,18.0,77,Alfa Romeo,São Paulo
10.0,STR,18,Aston Martin,15.0,2022,21,São Paulo,15.0,18,Aston Martin,São Paulo
11.0,VET,5,Aston Martin,9.0,2022,21,São Paulo,13.0,5,Aston Martin,São Paulo
12.0,ZHO,24,Alfa Romeo,13.0,2022,21,São Paulo,17.0,24,Alfa Romeo,São Paulo
13.0,MSC,47,Haas F1 Team,12.0,2022,21,São Paulo,20.0,47,Haas F1 Team,São Paulo
14.0,GAS,10,AlphaTauri,10.0,2022,21,São Paulo,12.0,10,AlphaTauri,São Paulo
15.0,ALB,23,Williams,19.0,2022,21,São Paulo,11.0,23,Williams,São Paulo
16.0,LAT,6,Williams,18.0,2022,21,São Paulo,16.0,6,Williams,São Paulo
17.0,TSU,22,AlphaTauri,0.0,2022,21,São Paulo,19.0,22,AlphaTauri,São Paulo
18.0,NOR,4,McLaren,6.0,2022,21,São Paulo,4.0,4,McLaren,São Paulo
19.0,MAG,20,Haas F1 Team,8.0,2022,21,São Paulo,1.0,20,Haas F1 Team,São Paulo
20.0,RIC,3,McLaren,11.0,2022,21,São Paulo,14.0,3,McLaren,São Paulo
1.0,VER,1,Red Bull Racing,1.0,2022,22,Yas Island,1.0,1,Red Bull Racing,Yas Island
2.0,LEC,16,Ferrari,3.0,2022,22,Yas Island,3.0,16,Ferrari,Yas Island
3.0,PER,11,Red Bull Racing,2.0,2022,22,Yas Island,2.0,11,Red Bull Racing,Yas Island
4.0,SAI,55,Ferrari,4.0,2022,22,Yas Island,4.0,55,Ferrari,Yas Island
5.0,RUS,63,Mercedes,6.0,2022,22,Yas Island,6.0,63,Mercedes,Yas Island
6.0,NOR,4,McLaren,7.0,2022,22,Yas Island,7.0,4,McLaren,Yas Island
7.0,OCO,31,Alpine,8.0,2022,22,Yas Island,8.0,31,Alpine,Yas Island
8.0,STR,18,Aston Martin,14.0,2022,22,Yas Island,14.0,18,Aston Martin,Yas Island
9.0,RIC,3,McLaren,13.0,2022,22,Yas Island,10.0,3,McLaren,Yas Island
10.0,VET,5,Aston Martin,9.0,2022,22,Yas Island,9.0,5,Aston Martin,Yas Island
11.0,TSU,22,AlphaTauri,11.0,2022,22,Yas Island,12.0,22,AlphaTauri,Yas Island
12.0,ZHO,24,Alfa Romeo,15.0,2022,22,Yas Island,15.0,24,Alfa Romeo,Yas Island
13.0,ALB,23,Williams,19.0,2022,22,Yas Island,19.0,23,Williams,Yas Island
14.0,GAS,10,AlphaTauri,17.0,2022,22,Yas Island,17.0,10,AlphaTauri,Yas Island
15.0,BOT,77,Alfa Romeo,18.0,2022,22,Yas Island,18.0,77,Alfa Romeo,Yas Island
16.0,MSC,47,Haas F1 Team,12.0,2022,22,Yas Island,13.0,47,Haas F1 Team,Yas Island
17.0,MAG,20,Haas F1 Team,16.0,2022,22,Yas Island,16.0,20,Haas F1 Team,Yas Island
18.0,HAM,44,Mercedes,5.0,2022,22,Yas Island,5.0,44,Mercedes,Yas Island
19.0,LAT,6,Williams,20.0,2022,22,Yas Island,20.0,6,Williams,Yas Island
20.0,ALO,14,Alpine,10.0,2022,22,Yas Island,11.0,14,Alpine,Yas Island
1.0,VER,1,Red Bull Racing,1.0,2023,1,Sakhir,1.0,1,Red Bull Racing,Sakhir
2.0,PER,11,Red Bull Racing,2.0,2023,1,Sakhir,2.0,11,Red Bull Racing,Sakhir
3.0,ALO,14,Aston Martin,5.0,2023,1,Sakhir,5.0,14,Aston Martin,Sakhir
4.0,SAI,55,Ferrari,4.0,2023,1,Sakhir,4.0,55,Ferrari,Sakhir
5.0,HAM,44,Mercedes,7.0,2023,1,Sakhir,7.0,44,Mercedes,Sakhir
6.0,STR,18,Aston Martin,8.0,2023,1,Sakhir,8.0,18,Aston Martin,Sakhir
7.0,RUS,63,Mercedes,6.0,2023,1,Sakhir,6.0,63,Mercedes,Sakhir
8.0,BOT,77,Alfa Romeo,12.0,2023,1,Sakhir,12.0,77,Alfa Romeo,Sakhir
9.0,GAS,10,Alpine,20.0,2023,1,Sakhir,20.0,10,Alpine,Sakhir
10.0,ALB,23,Williams,15.0,2023,1,Sakhir,15.0,23,Williams,Sakhir
11.0,TSU,22,AlphaTauri,14.0,2023,1,Sakhir,14.0,22,AlphaTauri,Sakhir
12.0,SAR,2,Williams,16.0,2023,1,Sakhir,16.0,2,Williams,Sakhir
13.0,MAG,20,Haas F1 Team,17.0,2023,1,Sakhir,17.0,20,Haas F1 Team,Sakhir
14.0,DEV,21,AlphaTauri,19.0,2023,1,Sakhir,19.0,21,AlphaTauri,Sakhir
15.0,HUL,27,Haas F1 Team,10.0,2023,1,Sakhir,10.0,27,Haas F1 Team,Sakhir
16.0,ZHO,24,Alfa Romeo,13.0,2023,1,Sakhir,13.0,24,Alfa Romeo,Sakhir
17.0,NOR,4,McLaren,11.0,2023,1,Sakhir,11.0,4,McLaren,Sakhir
18.0,OCO,31,Alpine,9.0,2023,1,Sakhir,9.0,31,Alpine,Sakhir
19.0,LEC,16,Ferrari,3.0,2023,1,Sakhir,3.0,16,Ferrari,Sakhir
20.0,PIA,81,McLaren,18.0,2023,1,Sakhir,18.0,81,McLaren,Sakhir
1.0,PER,11,Red Bull Racing,1.0,2023,2,Jeddah,1.0,11,Red Bull Racing,Jeddah
2.0,VER,1,Red Bull Racing,15.0,2023,2,Jeddah,15.0,1,Red Bull Racing,Jeddah
3.0,ALO,14,Aston Martin,2.0,2023,2,Jeddah,3.0,14,Aston Martin,Jeddah
4.0,RUS,63,Mercedes,3.0,2023,2,Jeddah,4.0,63,Mercedes,Jeddah
5.0,HAM,44,Mercedes,7.0,2023,2,Jeddah,8.0,44,Mercedes,Jeddah
6.0,SAI,55,Ferrari,4.0,2023,2,Jeddah,5.0,55,Ferrari,Jeddah
7.0,LEC,16,Ferrari,12.0,2023,2,Jeddah,2.0,16,Ferrari,Jeddah
8.0,OCO,31,Alpine,6.0,2023,2,Jeddah,7.0,31,Alpine,Jeddah
9.0,GAS,10,Alpine,9.0,2023,2,Jeddah,10.0,10,Alpine,Jeddah
10.0,MAG,20,Haas F1 Team,13.0,2023,2,Jeddah,13.0,20,Haas F1 Team,Jeddah
11.0,TSU,22,AlphaTauri,16.0,2023,2,Jeddah,16.0,22,AlphaTauri,Jeddah
12.0,HUL,27,Haas F1 Team,10.0,2023,2,Jeddah,11.0,27,Haas F1 Team,Jeddah
13.0,ZHO,24,Alfa Romeo,11.0,2023,2,Jeddah,12.0,24,Alfa Romeo,Jeddah
14.0,DEV,21,AlphaTauri,18.0,2023,2,Jeddah,18.0,21,AlphaTauri,Jeddah
15.0,PIA,81,McLaren,8.0,2023,2,Jeddah,9.0,81,McLaren,Jeddah
16.0,SAR,2,Williams,20.0,2023,2,Jeddah,20.0,2,Williams,Jeddah
17.0,NOR,4,McLaren,19.0,2023,2,Jeddah,19.0,4,McLaren,Jeddah
18.0,BOT,77,Alfa Romeo,14.0,2023,2,Jeddah,14.0,77,Alfa Romeo,Jeddah
19.0,ALB,23,Williams,17.0,2023,2,Jeddah,17.0,23,Williams,Jeddah
20.0,STR,18,Aston Martin,5.0,2023,2,Jeddah,6.0,18,Aston Martin,Jeddah
1.0,VER,1,Red Bull Racing,1.0,2023,3,Melbourne,1.0,1,Red Bull Racing,Melbourne
2.0,HAM,44,Mercedes,3.0,2023,3,Melbourne,3.0,44,Mercedes,Melbourne
3.0,ALO,14,Aston Martin,4.0,2023,3,Melbourne,4.0,14,Aston Martin,Melbourne
4.0,STR,18,Aston Martin,6.0,2023,3,Melbourne,6.0,18,Aston Martin,Melbourne
5.0,PER,11,Red Bull Racing,20.0,2023,3,Melbourne,20.0,11,Red Bull Racing,Melbourne
6.0,NOR,4,McLaren,13.0,2023,3,Melbourne,13.0,4,McLaren,Melbourne
7.0,HUL,27,Haas F1 Team,10.0,2023,3,Melbourne,10.0,27,Haas F1 Team,Melbourne
8.0,PIA,81,McLaren,16.0,2023,3,Melbourne,16.0,81,McLaren,Melbourne
9.0,ZHO,24,Alfa Romeo,17.0,2023,3,Melbourne,17.0,24,Alfa Romeo,Melbourne
10.0,TSU,22,AlphaTauri,12.0,2023,3,Melbourne,12.0,22,AlphaTauri,Melbourne
11.0,BOT,77,Alfa Romeo,19.0,2023,3,Melbourne,19.0,77,Alfa Romeo,Melbourne
12.0,SAI,55,Ferrari,5.0,2023,3,Melbourne,5.0,55,Ferrari,Melbourne
13.0,GAS,10,Alpine,9.0,2023,3,Melbourne,9.0,10,Alpine,Melbourne
14.0,OCO,31,Alpine,11.0,2023,3,Melbourne,11.0,31,Alpine,Melbourne
15.0,DEV,21,AlphaTauri,15.0,2023,3,Melbourne,15.0,21,AlphaTauri,Melbourne
16.0,SAR,2,Williams,18.0,2023,3,Melbourne,18.0,2,Williams,Melbourne
17.0,MAG,20,Haas F1 Team,14.0,2023,3,Melbourne,14.0,20,Haas F1 Team,Melbourne
18.0,RUS,63,Mercedes,2.0,2023,3,Melbourne,2.0,63,Mercedes,Melbourne
19.0,ALB,23,Williams,8.0,2023,3,Melbourne,8.0,23,Williams,Melbourne
20.0,LEC,16,Ferrari,7.0,2023,3,Melbourne,7.0,16,Ferrari,Melbourne
1.0,PER,11,Red Bull Racing,3.0,2023,4,Baku,3.0,11,Red Bull Racing,Baku
2.0,VER,1,Red Bull Racing,2.0,2023,4,Baku,2.0,1,Red Bull Racing,Baku
3.0,LEC,16,Ferrari,1.0,2023,4,Baku,1.0,16,Ferrari,Baku
4.0,ALO,14,Aston Martin,6.0,2023,4,Baku,6.0,14,Aston Martin,Baku
5.0,SAI,55,Ferrari,4.0,2023,4,Baku,4.0,55,Ferrari,Baku
6.0,HAM,44,Mercedes,5.0,2023,4,Baku,5.0,44,Mercedes,Baku
7.0,STR,18,Aston Martin,9.0,2023,4,Baku,9.0,18,Aston Martin,Baku
8.0,RUS,63,Mercedes,11.0,2023,4,Baku,11.0,63,Mercedes,Baku
9.0,NOR,4,McLaren,7.0,2023,4,Baku,7.0,4,McLaren,Baku
10.0,TSU,22,AlphaTauri,8.0,2023,4,Baku,8.0,22,AlphaTauri,Baku
11.0,PIA,81,McLaren,10.0,2023,4,Baku,10.0,81,McLaren,Baku
12.0,ALB,23,Williams,12.0,2023,4,Baku,13.0,23,Williams,Baku
13.0,MAG,20,Haas F1 Team,16.0,2023,4,Baku,18.0,20,Haas F1 Team,Baku
14.0,GAS,10,Alpine,17.0,2023,4,Baku,19.0,10,Alpine,Baku
15.0,OCO,31,Alpine,19.0,2023,4,Baku,12.0,31,Alpine,Baku
16.0,SAR,2,Williams,14.0,2023,4,Baku,15.0,2,Williams,Baku
17.0,HUL,27,Haas F1 Team,20.0,2023,4,Baku,17.0,27,Haas F1 Team,Baku
18.0,BOT,77,Alfa Romeo,13.0,2023,4,Baku,14.0,77,Alfa Romeo,Baku
19.0,ZHO,24,Alfa Romeo,15.0,2023,4,Baku,16.0,24,Alfa Romeo,Baku
20.0,DEV,21,AlphaTauri,18.0,2023,4,Baku,20.0,21,AlphaTauri,Baku
1.0,VER,1,Red Bull Racing,9.0,2023,5,Miami,9.0,1,Red Bull Racing,Miami
2.0,PER,11,Red Bull Racing,1.0,2023,5,Miami,1.0,11,Red Bull Racing,Miami
3.0,ALO,14,Aston Martin,2.0,2023,5,Miami,2.0,14,Aston Martin,Miami
4.0,RUS,63,Mercedes,6.0,2023,5,Miami,6.0,63,Mercedes,Miami
5.0,SAI,55,Ferrari,3.0,2023,5,Miami,3.0,55,Ferrari,Miami
6.0,HAM,44,Mercedes,13.0,2023,5,Miami,13.0,44,Mercedes,Miami
7.0,LEC,16,Ferrari,7.0,2023,5,Miami,7.0,16,Ferrari,Miami
8.0,GAS,10,Alpine,5.0,2023,5,Miami,5.0,10,Alpine,Miami
9.0,OCO,31,Alpine,8.0,2023,5,Miami,8.0,31,Alpine,Miami
10.0,MAG,20,Haas F1 Team,4.0,2023,5,Miami,4.0,20,Haas F1 Team,Miami
11.0,TSU,22,AlphaTauri,17.0,2023,5,Miami,17.0,22,AlphaTauri,Miami
12.0,STR,18,Aston Martin,18.0,2023,5,Miami,18.0,18,Aston Martin,Miami
13.0,BOT,77,Alfa Romeo,10.0,2023,5,Miami,10.0,77,Alfa Romeo,Miami
14.0,ALB,23,Williams,11.0,2023,5,Miami,11.0,23,Williams,Miami
15.0,HUL,27,Haas F1 Team,12.0,2023,5,Miami,12.0,27,Haas F1 Team,Miami
16.0,ZHO,24,Alfa Romeo,14.0,2023,5,Miami,14.0,24,Alfa Romeo,Miami
17.0,NOR,4,McLaren,16.0,2023,5,Miami,16.0,4,McLaren,Miami
18.0,DEV,21,AlphaTauri,15.0,2023,5,Miami,15.0,21,AlphaTauri,Miami
19.0,PIA,81,McLaren,19.0,2023,5,Miami,19.0,81,McLaren,Miami
20.0,SAR,2,Williams,20.0,2023,5,Miami,20.0,2,Williams,Miami
1.0,VER,1,Red Bull Racing,1.0,2023,6,Monaco,1.0,1,Red Bull Racing,Monaco
